RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
271503,Northeast,El Paso,TX,El Paso,El Paso,31,98800,98900,99400,100300,100800,100700,100500,100500,101100,101700,102000,102500,103000
275501,Southwest Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,32,142200,143100,144000,145100,146400,146800,146200,146600,149200,152400,154900,156600,157400
268236,Koreatown,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,33,755300,757500,762900,767300,775100,780900,777400,773400,780600,786700,788000,789300,793600
276023,Westlake,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,34,649100,658300,672500,687100,697800,705500,709700,712200,717700,727200,740800,748900,749100
276652,West San Jose,San Jose,CA,San Jose,Santa Clara,35,1226100,1242200,1257400,1275700,1291500,1305400,1322300,1345400,1376700,1415400,1456100,1495800,1523200
276659,White Haven-Coro Lake,Memphis,TN,Memphis,Shelby,36,63400,63600,63600,63600,63900,64700,65300,66000,66700,67800,68800,69700,70200
276476,North Long Beach,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,37,422500,425700,429300,432900,435700,436500,436300,438000,442000,446300,451400,455900,457900
193640,Canarsie,New York,NY,New York,Kings,38,443800,445300,447400,448800,448500,447100,447000,447800,450700,455300,462400,468700,471000
271511,Northwest,El Paso,TX,El Paso,El Paso,39,155600,155900,156500,157200,157000,156600,156400,156500,157000,158000,159000,159500,159500
269592,Logan Square,Chicago,IL,Chicago,Cook,40,365600,369100,370200,370300,371100,371500,372800,376100,379100,381200,382400,383000,385000
275454,South Scottsdale,Scottsdale,AZ,Phoenix,Maricopa,41,326800,328200,330000,331800,333700,335700,337800,340000,343100,346000,347200,347800,349300
41131,Sun Valley,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,42,466000,469000,473900,480500,486800,491900,496200,501700,507900,512900,517500,522100,524600
30731,Canoga Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,43,508800,514500,519600,524700,528300,529200,530100,533300,537000,541100,547900,553700,556000
18131,Flushing,New York,NY,New York,Queens,44,780800,789300,803000,809800,813000,818300,825500,830400,832300,835400,841300,844600,845400
273480,Downtown,San Jose,CA,San Jose,Santa Clara,45,750100,760000,769400,780900,789600,794200,801900,814800,830200,848500,871700,900500,922800
27182,South Ozone Park,New York,NY,New York,Queens,46,452100,456600,464100,469500,471600,472100,475100,481700,488800,492500,493900,494600,496300
267900,Ahwatukee Foothills,Phoenix,AZ,Phoenix,Maricopa,47,264200,265400,266300,267700,269600,271500,272900,274300,276400,278400,279400,280700,282600
113886,Boyle Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,48,417000,418500,421800,425800,430000,434300,437300,439200,442200,445900,448700,450300,452200
274756,North Valley,San Jose,CA,San Jose,Santa Clara,49,772800,785300,797200,809600,819200,827200,838200,849900,863300,882600,906100,928600,945100
115003,Evergreen,San Jose,CA,San Jose,Santa Clara,50,793900,801700,808300,816800,823900,829200,837000,846800,856800,872300,894900,917900,931400
196538,Murray Hill,New York,NY,New York,Queens,51,832000,841600,858000,873300,878900,873000,867800,872600,882300,888900,892500,893400,894200
34213,Sylmar,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,52,455000,458400,463100,467400,470400,471700,472700,475700,480700,485400,489700,492500,493800
118987,Willow Glen,San Jose,CA,San Jose,Santa Clara,53,1080700,1088500,1096000,1109500,1127100,1145800,1163600,1179800,1197900,1227100,1265700,1307900,1337300
275950,West,Arlington,TX,Dallas-Fort Worth,Tarrant,54,173400,174800,176800,178900,180800,182000,182900,184100,185600,186900,188500,190000,190800
270318,North Raleigh,Raleigh,NC,Raleigh,Wake,55,232600,234000,237100,239200,239900,240900,242000,242700,243400,244500,245900,247200,248200
33183,Northridge,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,56,591700,597800,604000,609500,614100,617400,618500,619300,621200,625200,630600,636200,639600
54300,San Pedro,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,57,627100,633800,638800,641500,641900,641500,643400,648600,654700,660200,666800,673600,678700
343228,Southwest,Chula Vista,CA,San Diego,San Diego,58,417900,417600,417500,419200,425300,431500,433700,433200,434000,437500,441100,445300,449000
273757,Forest Hills,New York,NY,New York,Queens,59,892100,903200,913200,922600,930300,929600,919000,916600,925500,933500,929400,927200,932200
118872,West Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,60,527700,528500,528800,531400,536000,539500,540800,541900,544900,547400,548700,551000,554600
40215,Pacoima,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,61,420300,421900,424800,428700,432200,434000,434900,437600,441100,442500,443700,444900,445100
116625,Mira Mesa,San Diego,CA,San Diego,San Diego,62,532200,531200,532800,536100,541400,546800,549200,550800,552700,554800,556600,560900,566800
276215,Blossom Valley,San Jose,CA,San Jose,Santa Clara,63,784200,793800,801400,811600,822200,831800,841000,851700,865900,885600,908500,932300,948300
403169,West Rogers Park,Chicago,IL,Chicago,Cook,64,242600,243800,243500,241900,239800,234000,228800,229100,232000,233800,235000,235100,236000
18071,Far Rockaway,New York,NY,New York,Queens,65,355200,361100,368400,375800,378600,377400,381300,389700,393300,390000,389800,391800,392500
273348,Cordova-Appling,Memphis,TN,Memphis,Shelby,66,125400,125500,126100,126800,127300,127900,128700,129600,130400,131500,132500,133600,134600
273973,Hickory Ridge-South Riverdale,Memphis,TN,Memphis,Shelby,67,89500,89900,90600,91400,92000,92500,92800,93300,93900,94700,96100,98200,100000
45032,East Elmhurst,New York,NY,New York,Queens,68,671800,677800,689400,699000,702900,700000,695800,697100,700400,698800,699800,707700,713900
40548,Reseda,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,69,477300,480800,484400,488800,494200,498500,500200,501900,505400,508900,513500,517800,519400
13176,Panorama City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,70,424600,427500,431000,434000,436100,437300,438100,440300,444300,448300,451800,453600,453900
114074,Cambrian Park,San Jose,CA,San Jose,Santa Clara,71,965900,980100,995000,1013200,1027400,1035100,1044800,1063000,1087300,1121100,1161600,1198200,1218200
275424,South Dorchester,Boston,MA,Boston,Suffolk,72,441900,445900,452200,458200,461600,463000,466100,470900,475000,477400,480500,481200,480300
13017,North Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,73,532100,536400,540600,543700,545900,546500,546400,548700,553600,558600,564400,569800,572400
274526,Midtown,Memphis,TN,Memphis,Shelby,74,64800,65400,66300,67100,68100,69000,70100,69500,66600,64200,63700,64000,64600
246678,Princess Anne,Virginia Beach,VA,Virginia Beach,Virginia Beach City,75,273200,273100,274000,275500,277100,278400,279100,279800,280500,281100,280300,279800,280800
275471,Southeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,76,178900,180700,182700,185100,187700,190400,192900,195600,197900,200000,201500,203500,205700
343868,Northwest Raleigh,Raleigh,NC,Raleigh,Wake,77,235500,236800,239500,241500,242800,244500,245800,247100,248200,249300,250300,250800,250800
48516,Wilmington,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,78,426500,430800,433800,435300,435200,433600,431400,431000,432900,435700,439300,443500,446200
273652,Estrella,Phoenix,AZ,Phoenix,Maricopa,79,171100,172300,173300,174500,175800,177100,178200,179800,182000,184200,186000,187600,188700
270886,Midwood,New York,NY,New York,Kings,80,726700,733400,747000,764100,774200,778800,784000,791300,798100,798700,797200,800500,807700
214232,Oxford Circle,Philadelphia,PA,Philadelphia,Philadelphia,81,124100,124700,125400,125700,126000,126400,126500,126800,127900,128800,129100,129300,129900
273540,East Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,82,213800,215900,218400,221000,223500,225300,227100,229000,231300,233800,235700,237600,239800
51128,Brentwood,Town of Islip,NY,New York,Suffolk,83,262700,265900,270600,276800,281100,283200,284900,286300,287300,290000,292900,294700,295500
26352,Ozone Park,New York,NY,New York,Queens,84,481500,486400,497800,507600,511400,512000,513200,517700,522700,525700,525700,524900,526100
274771,Northeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,85,235600,238000,240300,242800,245600,248500,251500,254500,257000,258900,260100,261900,264400
275115,Queens Village,New York,NY,New York,Queens,86,458100,461100,466600,471200,473500,472100,470500,472300,476500,479100,479600,479400,480200
276151,Woodward Park,Fresno,CA,Fresno,Fresno,87,282200,284600,288100,291600,294700,297200,298800,300000,301500,303200,305000,307800,311100
274552,Mission,San Francisco,CA,San Francisco,San Francisco,88,1449100,1447400,1458400,1476800,1490700,1507200,1529600,1542900,1546600,1563200,1596100,1613500,1608700
269566,Albany Park,Chicago,IL,Chicago,Cook,89,292900,294400,294300,294100,293700,294100,295200,296900,297800,298700,300100,300000,298300
417478,Green Run,Virginia Beach,VA,Virginia Beach,Virginia Beach City,90,200300,200900,202000,203100,203700,203900,203800,203900,204100,204700,205100,205200,205700
118920,Westwood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,91,2013100,1981200,1967000,1976200,1991300,1991100,1978200,1982600,2001600,2018000,2026300,2034600,2049200
273201,Central Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,92,220300,222500,224400,226400,228600,230600,232300,233800,235600,237200,237800,239500,242500
269568,Archer Heights,Chicago,IL,Chicago,Cook,93,171900,174100,176300,177300,177500,176700,174900,173500,173800,174900,176700,177600,177800
193189,Bay Ridge,New York,NY,New York,Kings,94,967600,970200,974100,979100,987100,991000,990100,989000,989300,991700,990900,991300,999600
269605,Rogers Park,Chicago,IL,Chicago,Cook,95,239400,240500,240200,237900,236900,237800,238900,240800,244700,247200,246100,244400,244900
274056,Hoover,Fresno,CA,Fresno,Fresno,96,195000,196700,199000,201300,203800,206300,208000,209300,211400,212900,213000,214400,216800
403120,South Austin,Chicago,IL,Chicago,Cook,97,155700,157600,159800,161100,162500,163400,164900,168000,173400,178200,180700,182400,184500
273794,Fresno High Roeding,Fresno,CA,Fresno,Fresno,98,158400,161300,164200,166900,168900,170400,172100,173600,174700,175900,177200,179300,181600
275707,The Heights,Jersey City,NJ,New York,Hudson,99,416000,421600,430400,437600,440300,445000,449800,454100,460400,467200,476100,487700,496500
229214,Raleigh,Memphis,TN,Memphis,Shelby,100,69300,70000,70900,71500,71600,72000,72400,72700,73100,73700,74300,75000,75800
267926,Encanto,Phoenix,AZ,Phoenix,Maricopa,101,256400,257500,257100,256700,257800,259700,261200,262800,264900,266600,267400,269900,273800
244707,Kempsville,Virginia Beach,VA,Virginia Beach,Virginia Beach City,102,201100,201200,201800,203100,204000,203900,203500,204000,204600,205300,204900,204600,204900
269072,Little Havana,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,103,238300,244000,246200,245600,244400,242300,242500,245700,248800,249300,248300,248400,249800
271457,Lower Valley,El Paso,TX,El Paso,El Paso,104,88300,88100,88200,88900,89800,90700,91000,91500,92600,93900,94400,95100,95800
343869,Northeast Raleigh,Raleigh,NC,Raleigh,Wake,105,165400,165800,167300,168500,168900,169700,170300,171000,172100,173800,175000,175500,175700
273177,Centennial Hills,Las Vegas,NV,Las Vegas,Clark,106,211500,213100,215200,217900,220600,223200,225600,228800,232600,236200,239000,241600,243900
54232,Roxbury,Boston,MA,Boston,Suffolk,107,389900,390700,392900,397800,403500,406900,409400,412500,416300,420800,425700,427400,426000
124381,Flagami,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,108,283600,285300,285400,285400,286200,287400,290800,294700,298100,300900,302600,303000,303700
274346,Lone Mountain,Las Vegas,NV,Las Vegas,Clark,109,213100,215500,218900,222500,225500,227900,230300,233300,237100,241300,244600,246500,247600
111617,Casas Adobes,Tucson,AZ,Tucson,Pima,110,185100,186400,187400,188300,189200,189900,190400,191200,192800,194900,197000,199100,200400
274765,Northeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,111,575000,573800,570400,569400,572700,576700,578800,580200,582900,586600,590000,592200,594100
343244,Northwest,Chula Vista,CA,San Diego,San Diego,112,445300,446300,447100,448100,449900,454200,459700,462200,461200,462700,465700,468600,471700
273197,Central City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,113,387500,389100,392200,397000,401000,402900,404700,406500,409200,409900,408800,408100,408100
276446,Mclane,Fresno,CA,Fresno,Fresno,114,169000,170000,171800,173400,175100,176600,178200,179600,180900,181100,181100,182800,185300
275609,Summerlin North,Las Vegas,NV,Las Vegas,Clark,115,273400,275200,276500,277200,279200,282100,284500,286900,290200,294400,298200,300600,302400
37309,Bayside,New York,NY,New York,Queens,116,808000,813300,822600,831600,833300,831000,828700,830500,834700,837800,836700,835600,838000
269571,Gresham,Chicago,IL,Chicago,Cook,117,135600,136400,137500,138300,139100,139400,138100,137400,138300,138700,138100,138000,138500
273496,Downtown,Memphis,TN,Memphis,Shelby,118,54400,54900,54900,54800,54400,53700,53400,53200,53300,52800,51500,50200,49700
31817,Granada Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,119,557300,560800,565000,568500,571500,575200,578700,582200,585900,589500,594000,599200,603200
5837,Maspeth,New York,NY,New York,Queens,120,701700,706000,712500,718400,723800,725100,726800,732400,740200,743700,744900,745000,746200
273674,Fairgrounds,San Jose,CA,San Jose,Santa Clara,121,658100,669100,678100,689300,700000,709700,718800,728100,739400,754700,773400,793900,807900
117557,Rancho Penasquitos,San Diego,CA,San Diego,San Diego,122,657100,660800,664700,673400,683200,691200,694500,694600,694800,699900,706100,712800,717400
27987,Winnetka,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,123,509600,513800,518300,522300,525300,526800,528500,532300,537000,540300,545400,550700,553200
275306,Santa Teresa,San Jose,CA,San Jose,Santa Clara,124,776800,786200,796100,809900,821400,829200,837800,849600,863800,882400,904900,927200,940800
274510,Michael Way,Las Vegas,NV,Las Vegas,Clark,125,167700,169500,171700,174100,176300,178300,180700,184400,188500,192400,195300,197600,199400
118673,University City,San Diego,CA,San Diego,San Diego,126,654100,661200,665200,671700,683300,690400,690200,688100,690600,699300,707600,711700,714100
275496,Southwest Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,127,539000,539300,539400,542500,547400,551000,552700,553600,555200,557400,558500,562200,567600
269589,Lake View,Chicago,IL,Chicago,Cook,128,553200,555600,557000,558700,560500,560700,561000,561900,562500,562600,562500,561700,562100
138261,Englewood,Chicago,IL,Chicago,Cook,129,76400,79100,81600,83000,83000,81900,81200,81100,82000,83300,85200,87000,88600
48570,Woodland Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,130,720000,719300,722300,725500,726300,725900,727200,730900,737400,742300,747200,752100,755400
189019,Greenville,Jersey City,NJ,New York,Hudson,131,235000,239400,244600,248400,253300,258800,262300,263500,266900,269200,271600,275800,280500
274835,Oak Lawn,Dallas,TX,Dallas-Fort Worth,Dallas,132,528600,536400,548900,554200,551300,549700,555000,563600,570100,571700,571400,572700,574400
115609,Highland Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,133,722700,728900,734200,737600,740500,743600,744800,745300,749800,760300,773700,784100,788500
273184,Central,El Paso,TX,El Paso,El Paso,134,104800,105100,105000,105700,106100,105600,105000,105100,105600,106100,106300,106800,107300
275492,Southwest,Arlington,TX,Dallas-Fort Worth,Tarrant,135,183400,184900,186700,188000,189300,190500,191700,193200,194500,195400,197000,198500,198900
117183,Palms,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,136,1036300,1043100,1051300,1064400,1077700,1080500,1080600,1088600,1105400,1128800,1154400,1172900,1182500
273040,Brighton Park,Chicago,IL,Chicago,Cook,137,164900,167000,170100,174700,177300,175600,172400,172500,174000,174800,175100,174800,174600
117224,Parkway,Sacramento,CA,Sacramento,Sacramento,138,220800,222000,225200,228400,231200,234800,238600,240400,241100,242500,244000,245200,246700
268581,West Adams,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,139,624700,640000,654500,654700,649300,652100,659500,664900,671000,677800,678100,675400,675000
276450,Mid City West,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,140,1635300,1642400,1645600,1645500,1646200,1650800,1655200,1661500,1675300,1717900,1743200,1721500,1695300
51906,Encino,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,141,814300,814500,816300,816400,819500,827200,836700,843200,848900,852300,856500,860100,862700
48200,Valencia,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,142,534400,536900,540400,544800,548400,550300,550900,553000,556500,561600,567300,573000,576800
46736,Newbury Park,Thousand Oaks,CA,Ventura,Ventura,143,612300,616200,623500,630800,634900,635600,635400,636300,635800,638400,641700,641900,642100
275127,Rancho Bernardo,San Diego,CA,San Diego,San Diego,144,616300,616800,620600,628200,637700,643200,646100,650400,654900,658200,662500,669200,675400
114914,El Sereno,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,145,498700,501900,506000,510300,513500,517600,523000,529500,536500,542200,547400,554400,559800
269588,Jefferson Park,Chicago,IL,Chicago,Cook,146,294500,296800,298200,299200,299900,300700,302400,303800,304400,303800,302900,303300,305500
272756,Almaden Valley,San Jose,CA,San Jose,Santa Clara,147,1149700,1170400,1185400,1196400,1203200,1211700,1226500,1243700,1260600,1281200,1309200,1342600,1366800
269228,Alameda - West Flagler,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,148,303600,304500,303500,302200,303400,306000,308600,311800,314900,317200,318500,320500,323700
268621,Briargate,Colorado Springs,CO,Colorado Springs,El Paso,149,271000,273100,275300,277700,279900,282200,285400,288000,289500,291200,292600,294400,296600
275083,Portage Park,Chicago,IL,Chicago,Cook,150,281400,283300,283500,283400,282300,282000,283500,284500,284100,284800,286200,286900,287600
123423,Allapattah,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,151,176300,178900,180400,181200,183600,184200,183500,185300,191100,197600,203000,206300,208500
275470,Southeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,152,519900,519000,519700,523500,530500,536100,539600,541300,543600,546100,548700,553400,559000
247145,Salem,Virginia Beach,VA,Virginia Beach,Virginia Beach City,153,227300,227100,227100,228100,229300,229900,230000,230500,231000,231000,230500,230100,230400
273140,Carmel Valley,San Diego,CA,San Diego,San Diego,154,795000,789800,791600,802000,809400,812400,817100,826700,832000,838400,848600,859300,865100
46793,North Highlands,Sacramento,CA,Sacramento,Sacramento,155,219100,220800,224000,227600,230800,233900,236200,238000,240000,242600,244100,245000,246700
214976,Richmond,Philadelphia,PA,Philadelphia,Philadelphia,156,105300,108100,110200,112000,114400,116100,116600,117500,118700,118400,116900,116400,117400
274983,Parkway Village-Oakhaven,Memphis,TN,Memphis,Shelby,157,65300,66200,66900,68200,69900,71300,72300,72700,72900,73100,73900,74700,75000
57348,Kew Gardens Hills,New York,NY,New York,Queens,158,709000,713400,722500,732600,739500,743000,749000,758000,766900,776500,785300,789900,792600
154399,East Boston,Boston,MA,Boston,Suffolk,159,441200,445600,450300,455000,459200,463700,468200,471600,473000,475100,478400,478300,475600
268938,Coral Way,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,160,444300,443600,442000,440100,439900,443700,447300,449500,453700,458700,460500,460000,459500
274517,Mid Wilshire,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,161,1543200,1559000,1563900,1554700,1545700,1541700,1539200,1539400,1538900,1568700,1590000,1566300,1532400
37739,Canyon Country,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,162,452200,455400,460600,465000,467800,468900,469700,472500,477400,482100,487200,491300,493400
267919,Desert View,Phoenix,AZ,Phoenix,Maricopa,163,334500,334300,334200,335300,336800,338800,340100,341200,343700,346600,347700,348100,348800
116415,Mar Vista,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,164,1307900,1310800,1313300,1320400,1337000,1348800,1345900,1352900,1375700,1411100,1433200,1436700,1431500
271985,South End,Tacoma,WA,Seattle,Pierce,165,216200,218400,220800,223400,226200,228200,229800,232000,234500,236500,238800,242000,245100
273035,Bridgeport,Chicago,IL,Chicago,Cook,166,310400,311400,312000,312200,312200,311900,311400,310000,309400,310300,313500,316100,316700
269608,South Shore,Chicago,IL,Chicago,Cook,167,131800,135100,137000,138800,140300,141000,141900,142700,141700,141100,141100,140700,141000
154795,Jamaica Plain,Boston,MA,Boston,Suffolk,168,699300,703000,703900,707300,712300,712100,709100,709500,711500,712200,713700,713000,711800
6018,Montbello,Denver,CO,Denver,Denver,169,260100,263000,266300,269400,272000,273700,274600,275700,276600,277800,280200,282700,284500
49994,Woodhaven,New York,NY,New York,Queens,170,469800,474900,485700,495500,503200,508000,511100,516100,521600,524300,525000,525800,528100
276537,River Oaks-Kirby-Balmoral,Memphis,TN,Memphis,Shelby,171,131200,131600,131800,131800,132000,132600,133500,134500,135500,136600,138100,139600,140800
26134,Newhall,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,172,474900,478700,482300,485500,489500,491700,492600,496200,502500,507300,510300,512100,513200
273930,Harbor Gateway,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,173,500300,505500,510400,514300,516700,517000,515400,515500,518700,522900,527900,532400,534600
275845,Valley High-North Laguna,Sacramento,CA,Sacramento,Sacramento,174,255100,256400,258700,261400,264600,268500,270200,270200,270600,272300,273600,274400,275700
118849,Watts,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,175,312800,314700,318300,322000,326200,330600,333000,334600,337800,341300,344600,346700,346700
5568,Lawndale,Philadelphia,PA,Philadelphia,Philadelphia,176,100700,100700,101400,103100,104700,105500,106400,107800,109100,109500,109000,109300,110400
273594,Edenvale - Seven Trees,San Jose,CA,San Jose,Santa Clara,177,636600,647400,656900,666800,674600,681500,689700,699100,710400,725100,741300,756000,764900
274680,North,Arlington,TX,Dallas-Fort Worth,Tarrant,178,236800,238400,240000,241200,243600,246800,248400,248300,248500,249800,251300,251200,250200
37575,Brighton,Boston,MA,Boston,Suffolk,179,625300,627800,631200,635700,639600,643700,649700,654900,655400,655900,663200,667900,666800
210763,Frankford,Philadelphia,PA,Philadelphia,Philadelphia,180,68800,67800,67600,67400,68000,68300,68000,68300,69600,70500,71400,72600,73500
47950,Tarzana,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,181,625600,629300,636900,641700,642300,643600,648100,655000,665300,676900,686600,690700,692900
37835,Chatsworth,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,182,537700,540800,543900,547700,550900,553700,555300,557600,559900,563700,570000,577800,582100
194318,Dyker Heights,New York,NY,New York,Kings,183,880700,889200,896500,904400,911400,915800,917900,918700,914800,917900,926700,934600,936600
