RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
271985,South End,Tacoma,WA,Seattle,Pierce,80,149100,150100,152300,155200,158000,160300,162400,164600,167800,171600,172900,172300,172700
154795,Jamaica Plain,Boston,MA,Boston,Suffolk,81,354700,355600,358600,362400,368100,374200,378200,380400,380900,382500,388400,394100,395600
26134,Newhall,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,82,192500,193900,196800,204500,211600,213600,212900,214200,216600,218200,217900,220400,224200
118849,Watts,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,83,247300,247200,248900,254600,263700,273800,280500,285000,289200,291700,293700,297900,301000
37575,Brighton,Boston,MA,Boston,Suffolk,84,326700,331200,334700,338500,342700,347700,353500,357600,357800,356400,356700,356900,356700
274717,North Park,San Diego,CA,San Diego,San Diego,85,258200,257900,258200,261100,268900,276500,279300,279600,278500,279100,283100,288500,291900
271495,North Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,86,140100,140100,141200,145900,150900,156700,162600,165200,165900,167600,170600,172200,172000
268097,Crenshaw,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,87,386800,394100,395700,397300,401900,404700,404000,403400,405500,408000,411100,416800,422900
113736,Berryessa,San Jose,CA,San Jose,Santa Clara,88,377800,385600,393300,401600,405300,405700,405800,409400,417900,429600,440900,453300,463400
268473,Silver Lake,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,89,720700,728900,739400,747700,754100,759500,763500,768300,777700,785300,788800,791100,791300
276400,Kalihi-Palama,Honolulu,HI,Urban Honolulu,Honolulu,90,363500,368000,376000,384700,386700,382900,380500,384400,389800,391700,386700,382500,382500
276253,Charleston Heights,Las Vegas,NV,Las Vegas,Clark,91,63000,63000,62800,63600,64600,66200,69700,73500,75500,76600,77200,79100,81900
403295,Lake View East,Chicago,IL,Chicago,Cook,92,190000,191000,191600,192900,195400,196900,196600,196100,197000,197900,197900,198100,198900
154970,Mattapan,Boston,MA,Boston,Suffolk,93,332600,332200,332300,335600,340500,341900,343000,342400,336900,332600,334900,338100,340500
269600,North Center,Chicago,IL,Chicago,Cook,94,232300,234700,234800,234600,234900,236000,235500,234300,234200,235100,236300,236900,237300
275500,Southwest Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,95,151400,153300,155200,156200,157200,158300,158900,159800,161400,163200,162800,160800,159700
269607,South Loop,Chicago,IL,Chicago,Cook,96,240500,241400,241500,240000,238500,237300,237300,238000,239000,240000,240400,240300,240600
155633,South Boston,Boston,MA,Boston,Suffolk,97,457300,459900,459900,462700,469800,473700,473900,475900,478100,477900,480400,483700,484800
115729,Hyde Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,98,350600,355400,360600,365400,370100,372800,374100,377500,384100,390900,400000,408900,412300
47880,Studio City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,99,494800,499500,502600,503000,505200,508500,513600,520500,529700,539800,550100,556300,558200
403184,Del Rey,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,100,762600,768100,769800,774000,782300,792900,805000,817800,828000,833500,841000,850300,854100
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,101,352800,357800,359400,356700,353800,353400,353900,353200,351700,351700,352500,353300,354000
274695,North Central,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,102,501200,508400,513500,516700,516800,520600,528200,536000,540800,546700,552600,559200,565400
116206,Lincoln Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,103,398200,397900,398000,402100,409300,414400,421200,430300,435400,435100,438600,445400,449400
154775,Hyde Park,Boston,MA,Boston,Suffolk,104,164200,164900,167600,169800,171300,170900,171200,173800,175500,176800,182800,186100,182900
9632,Mount Lebanon,Pittsburgh,PA,Pittsburgh,Allegheny,105,91100,93600,95300,94700,93100,95100,100100,104800,109500,114400,116100,115200,114800
21056,Venice,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,106,1166100,1152500,1126500,1107800,1116100,1123900,1115500,1105700,1105300,1129300,1153300,1156800,1149500
155506,Roslindale,Boston,MA,Boston,Suffolk,107,291700,297200,302700,305900,308400,310400,311400,314400,318700,323300,327300,327200,324200
273554,East Las Vegas,Las Vegas,NV,Las Vegas,Clark,108,52200,52500,53600,55900,58000,59100,59600,60600,62300,63600,64100,64800,66200
117954,Sawtelle,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,109,542600,545700,550000,554000,556800,560000,565200,565800,564900,575700,594500,600900,596000
396209,Summerlin South,Las Vegas,NV,Las Vegas,Clark,110,238100,240400,242900,244300,245100,245700,246200,247300,249500,252600,256700,260300,261600
343429,Makiki-Lower Punchbowl-Tantalus,Honolulu,HI,Urban Honolulu,Honolulu,111,326800,327800,329600,330800,330700,330600,331600,332800,334100,335500,337900,340600,341900
275695,The Colony,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,112,391200,387900,384300,386700,394100,403700,415100,421400,422100,422200,423800,431400,441100
275067,Poly High District,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,113,316300,314700,315100,318200,321900,321700,320000,321100,321900,324900,328800,328200,324500
273809,Gateway - Green Valley Ranch,Denver,CO,Denver,Denver,114,157500,158900,160300,161800,163500,163700,164600,168300,171400,172400,173000,174600,177100
268118,Downtown,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,115,478600,478500,484400,485200,482500,482800,485700,490700,497600,504900,513300,520600,521800
113910,Brentwood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,116,543800,547700,554100,568200,584000,596400,606200,612100,614300,621500,633400,641700,643500
250206,Capitol Hill,Seattle,WA,Seattle,King,117,396400,403000,411100,421200,432800,438200,439400,440500,445300,452900,460200,464200,467600
272701,M Streets,Dallas,TX,Dallas-Fort Worth,Dallas,118,166800,166200,166700,167300,167700,169300,172600,176400,178900,180400,180800,180700,181100
274049,Hollywood Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,119,709000,709200,716200,719100,723400,729900,734900,737900,740100,739900,729800,718600,716300
155995,West Roxbury,Boston,MA,Boston,Suffolk,120,222700,225700,228600,231900,235500,237800,240500,243700,244400,242800,244900,246400,245200
269548,Southeast Boise,Boise,ID,Boise City,Ada,121,128500,129100,129700,131500,133900,135900,136200,136300,138500,138600,136000,136000,139200
272760,Alum Rock-East Foothills,San Jose,CA,San Jose,Santa Clara,122,307500,312800,317300,322900,325700,327700,334300,342400,348200,355700,365400,374900,381900
268548,Valley Glen,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,123,356400,356000,355700,358200,365900,378500,401200,422000,422800,417500,431000,450600,456200
275429,South End,Boston,MA,Boston,Suffolk,124,631800,637600,640800,643200,646600,651500,656500,661400,665500,666900,671400,678600,682800
133141,Hawaii Kai,Honolulu,HI,Urban Honolulu,Honolulu,125,458200,458000,459700,460900,464000,467600,470600,472900,475500,478300,483800,491900,498300
273483,Downtown,Jersey City,NJ,New York,Hudson,126,499400,498900,503500,509900,514200,516000,518800,522900,526900,529400,533900,539500,543300
274990,Payne Phalen,Saint Paul,MN,Minneapolis-St Paul,Ramsey,127,99800,101700,103400,104600,105500,106100,106200,106600,107700,108000,106900,106900,108000
273289,Clinton,New York,NY,New York,New York,128,971800,975300,988300,1010700,1032600,1046200,1053000,1059700,1068300,1075500,1080400,1083300,1085500
121685,Capitol Hill,Washington,DC,Washington,District of Columbia,129,394800,400100,401600,398500,395500,394200,395000,396900,397900,397600,397200,397400,398100
268020,Bernal Heights,San Francisco,CA,San Francisco,San Francisco,130,996600,996500,1008800,1025900,1043600,1061100,1065500,1059100,1066300,1104800,1152800,1183400,1194200
204284,Westwood,Cincinnati,OH,Cincinnati,Hamilton,131,70300,70600,69800,68500,68100,68300,69600,70900,72000,73000,73100,71900,71300
270835,Financial District,New York,NY,New York,New York,132,1058800,1051800,1061800,1062900,1058500,1067800,1069600,1059700,1055000,1056400,1051700,1045200,1043900
118541,Tierrasanta,San Diego,CA,San Diego,San Diego,133,274900,277900,280400,283000,283700,287700,295100,299900,300300,306300,318500,328800,330000
273587,Eastside-ENACT,Tacoma,WA,Seattle,Pierce,134,144300,145400,146900,150000,153600,156700,159700,162700,165100,168400,172000,175800,179700
273877,Greater Eastside,Saint Paul,MN,Minneapolis-St Paul,Ramsey,135,114800,115900,117100,118000,119300,121600,123500,124100,124300,124200,124000,125000,126800
114808,Eagle Rock,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,136,616300,618200,620900,626300,631800,635400,635000,634900,640300,646400,648800,652400,657400
268404,Pico-Union,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,137,326600,332300,339600,341000,338000,336500,338900,340100,338800,343400,356200,372400,382900
403206,Flatiron District,New York,NY,New York,New York,138,1208700,1220600,1230600,1245000,1270800,1299300,1318800,1315000,1309200,1317800,1327000,1327500,1330600
274702,North Dorchester,Boston,MA,Boston,Suffolk,139,335300,336800,340300,343700,349700,357400,362600,365700,367700,370900,374900,375700,374900
117156,Pacific Beach,San Diego,CA,San Diego,San Diego,140,324000,326600,330200,330500,326000,327800,336200,341600,342600,344600,350300,360500,366600
274359,Los Feliz,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,141,575800,588300,600700,604200,599400,592400,589800,595600,609900,635000,662300,672000,665300
268076,Clairemont Mesa East,San Diego,CA,San Diego,San Diego,142,234300,231800,232300,235000,237000,243300,255300,263800,263100,263100,264500,264800,264300
273825,Glassell Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,143,581800,582800,585700,585800,587600,589000,591200,599000,609700,617700,624100,628900,629600
33597,Ravenswood,Chicago,IL,Chicago,Cook,144,192500,194200,195000,196300,197900,198000,198200,198900,198700,198100,198100,198500,199500
343430,Aliamanu-Salt Lake-Foster Village,Honolulu,HI,Urban Honolulu,Honolulu,145,283500,284000,287500,291600,293500,293800,295200,297700,300400,302300,304300,306400,308300
343428,McCully-Moiliili,Honolulu,HI,Urban Honolulu,Honolulu,146,350800,351800,354700,357200,358900,362100,366900,370400,371700,371700,371200,372000,373900
274804,Northwest Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,147,141800,143700,146100,148200,150300,152700,153900,154700,155800,157000,157700,158700,159700
403552,Washington Avenue Coalition - Memorial Park,Houston,TX,Houston,Harris,148,217500,214900,214100,214800,216500,212500,208400,211700,218200,223000,223100,221100,220600
344035,Nevada-Lidgerwood,Spokane,WA,Spokane,Spokane,149,76800,77000,77600,78200,79100,81100,84400,86800,87800,88000,88500,90300,92700
270145,North End,Saint Paul,MN,Minneapolis-St Paul,Ramsey,150,91700,94100,95500,96000,96600,98000,100600,102000,102300,101800,102100,104000,107100
117892,San Ysidro,San Diego,CA,San Diego,San Diego,151,162800,164700,168000,169200,168600,170200,174700,178700,181700,185800,189100,189500,188700
274729,North Linden,Columbus,OH,Columbus,Franklin,152,51000,52300,52600,52200,51900,52500,53200,54300,56400,58800,59900,59900,59700
154558,Forest Park,Springfield,MA,Springfield,Hampden,153,69200,68700,68200,68100,69000,70100,70500,71000,73100,75200,76400,77900,79800
23117,Valley Station,Louisville,KY,Louisville/Jefferson County,Jefferson,154,108700,109900,109500,108100,107200,107300,108000,108800,109400,109900,110800,111700,112100
274304,Liliha-Kapalama,Honolulu,HI,Urban Honolulu,Honolulu,155,269000,269500,270900,271600,274200,277900,279700,280200,282400,286100,290400,294800,298000
276119,Woodbridge,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,156,392200,393000,395100,399000,403200,404100,403200,403200,404700,410900,418800,424800,428300
273987,Highland,Saint Paul,MN,Minneapolis-St Paul,Ramsey,157,139100,140000,141100,142500,144800,146600,147400,147100,148000,151500,155600,158900,161800
269615,West Town,Chicago,IL,Chicago,Cook,158,300100,300600,301500,303800,304200,301400,298600,298300,298200,297900,297700,298300,299000
272060,Capitol,Madison,WI,Madison,Dane,159,240100,243200,241800,239600,239800,241600,242800,243300,243700,245300,246800,247000,246000
272001,University District,Seattle,WA,Seattle,King,160,374800,381100,388300,398900,409100,415400,418100,422200,430800,441700,446700,452100,460700
272755,Allston,Boston,MA,Boston,Suffolk,161,339000,344700,350400,355000,358200,360100,362100,364600,365100,364300,365600,367500,368900
268134,Echo Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,162,661600,663800,669800,674100,682900,694100,698300,695100,695300,706800,720500,726600,724900
191799,Ponderosa,Sunnyvale,CA,San Jose,Santa Clara,163,576800,581400,587600,603200,613200,609800,607900,614500,623300,636900,661400,688300,702900
116213,Linda Vista,San Diego,CA,San Diego,San Diego,164,243100,244600,247000,249300,250300,252300,254400,256000,258300,261200,263000,264800,267500
251975,South Tacoma,Tacoma,WA,Seattle,Pierce,165,149100,150100,151800,154800,158600,160800,162200,164800,167000,167800,167500,166900,166700
623416,Flamingo Lummus,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,166,260500,257000,252400,250200,250800,251800,251200,251200,251600,251200,250600,249100,247600
403257,Edgewater Beach,Chicago,IL,Chicago,Cook,167,124900,127300,130900,132000,129700,127000,126100,126200,126700,126400,125100,123300,122700
276331,Fenway,Boston,MA,Boston,Suffolk,168,427700,430800,436800,442100,447200,458100,471600,482100,491100,496000,499800,502600,504100
275405,South,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,169,387100,387600,390800,394500,396700,401100,407400,415100,422800,429700,434200,437200,438200
270964,West Village,New York,NY,New York,New York,170,1147600,1153300,1159800,1181000,1222300,1240800,1224400,1211800,1211200,1199000,1187000,1203400,1222800
207384,Powellhurst Gilbert,Portland,OR,Portland,Multnomah,171,235600,236500,236800,237600,238800,239800,241000,242000,242700,242100,242900,245500,247600
206971,Hazelwood,Portland,OR,Portland,Multnomah,172,188800,191600,193000,197400,203600,207300,207200,208200,209900,209700,209600,211400,212700
274409,Manoa,Honolulu,HI,Urban Honolulu,Honolulu,173,310700,311000,310700,312000,316200,318900,320600,322400,323400,326700,332600,338400,341500
271936,North End,Tacoma,WA,Seattle,Pierce,174,239300,239000,240200,241600,242100,243200,244000,244200,245300,246800,247800,250400,254100
55477,Brickell,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,175,290900,289600,286900,283900,284000,284600,284000,283000,283100,281800,278900,276900,277600
271950,Northwest,Spokane,WA,Spokane,Spokane,176,120900,120800,120700,120700,121200,122500,124100,124900,125500,126900,127600,128700,130900
273889,Green Valley South,Henderson,NV,Las Vegas,Clark,177,90200,92300,92800,93200,95000,96900,98400,99400,100000,101600,103100,104400,106400
27484,Tujunga,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,178,393400,398800,401800,405400,410400,414200,417000,418900,419200,421100,428200,434100,434600
273683,Fairmount,Philadelphia,PA,Philadelphia,Philadelphia,179,219700,220700,218700,218300,218300,219100,221900,224400,225300,226000,228200,230400,232000
275979,West Park,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,180,356800,360100,363600,369600,378000,381900,379700,378400,380700,387400,396800,403800,405400
27328,Sunland,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,181,425900,427700,430400,434000,439100,441600,442400,444500,449200,452600,459700,466400,468400
276486,Northwood,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,182,292900,292900,289900,288500,288800,290300,292000,293500,294500,298800,305200,310100,312400
