RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
273698,Far North,Dallas,TX,Dallas-Fort Worth,Dallas,14,472700,475400,478500,480200,481200,481800,481200,480700,482600,485700,487700,489000,490300
32059,Hollywood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,15,1096000,1099200,1114600,1119200,1119000,1119800,1123100,1133400,1154500,1179300,1203600,1223700,1237200
273566,East Side,El Paso,TX,El Paso,El Paso,16,159500,160000,160200,160500,161100,162000,162900,163500,164300,165400,165400,164600,163900
267908,Camelback East,Phoenix,AZ,Phoenix,Maricopa,17,562300,565600,566200,565200,568500,571100,567400,567500,574200,580400,583800,587200,589900
272734,Alhambra,Phoenix,AZ,Phoenix,Maricopa,18,194800,196800,199400,201100,202100,203100,204700,207000,210000,212800,214900,216400,217600
275473,Southeast Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,19,127300,129400,131300,132500,133400,134500,135500,136600,138600,140600,141900,143500,145100
25294,Jamaica,New York,NY,New York,Queens,20,447300,450300,453500,454700,455000,452500,451700,456100,463600,469400,473200,474000,475100
275237,Roosevelt,Fresno,CA,Fresno,Fresno,21,241400,243700,245900,247900,250000,251100,251600,252400,253500,254400,255500,257400,259400
274742,North Scottsdale,Scottsdale,AZ,Phoenix,Maricopa,22,695400,691900,687500,685200,684600,685100,686300,688700,692100,695200,695200,694700,695200
35521,Enterprise,Las Vegas,NV,Las Vegas,Clark,23,312800,314600,316600,319300,322700,325300,326600,328200,331300,335300,338400,339800,340100
273565,East San Jose,San Jose,CA,San Jose,Santa Clara,24,661800,671900,680100,690700,699300,704400,710200,718700,728700,745400,766100,785800,797800
267971,South Mountain,Phoenix,AZ,Phoenix,Maricopa,25,203500,205600,206600,207100,208600,210400,211900,213500,215200,217000,218700,220600,222700
273555,East Memphis-Colonial-Yorkshire,Memphis,TN,Memphis,Shelby,26,259100,259500,259700,259700,260100,261100,262700,264600,267100,269400,271100,272500,274000
275456,South Side,Corpus Christi,TX,Corpus Christi,Nueces,27,223100,223300,223200,223400,224200,225800,226900,226800,226100,225700,226100,227100,227700
46795,North Hollywood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,28,607300,612300,616800,619100,622900,625800,627600,631700,639700,646600,650800,654800,659900
28380,Alief,Houston,TX,Houston,Harris,29,148500,145600,144500,145200,147000,148500,150600,153400,155500,155800,156500,158000,158500
273088,Bullard,Fresno,CA,Fresno,Fresno,30,325800,328000,330200,332100,333900,335500,337200,338700,340400,342400,344000,346600,349900
274514,Mid City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,31,1201100,1206100,1210100,1212900,1218700,1225400,1231400,1240700,1252800,1265100,1279500,1290000,1293600
271503,Northeast,El Paso,TX,El Paso,El Paso,32,119600,119300,119100,119400,120100,120600,120500,120700,121700,122600,122600,122300,122500
275501,Southwest Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,33,182300,184500,187200,188000,188600,190800,193600,196200,199500,202300,203200,203500,204600
268236,Koreatown,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,34,1040200,1058400,1058100,1050000,1047600,1060500,1071000,1071700,1075700,1078000,1079100,1085500,1088200
276023,Westlake,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,35,750800,756400,765800,772000,779400,784200,784400,784400,784200,784700,787600,788800,788900
276652,West San Jose,San Jose,CA,San Jose,Santa Clara,36,1431600,1448700,1460700,1478400,1499500,1520500,1540200,1562400,1593000,1634700,1682100,1731900,1765300
276659,White Haven-Coro Lake,Memphis,TN,Memphis,Shelby,37,86700,86500,86300,86200,85900,86100,86500,86900,87300,88100,89200,90200,90900
273527,East,Arlington,TX,Dallas-Fort Worth,Tarrant,38,144300,145000,146500,148000,150200,151900,152700,153600,154700,156700,159800,162900,164500
276476,North Long Beach,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,39,467400,471200,475900,480300,483400,485000,486200,489300,495100,500800,506700,509800,509800
271511,Northwest,El Paso,TX,El Paso,El Paso,40,236100,236200,235900,236200,236600,236700,236300,236200,237400,238400,237700,236300,235900
275467,Southeast,Arlington,TX,Dallas-Fort Worth,Tarrant,41,201800,204000,206400,208600,211200,213500,214300,214900,215700,217000,219200,221300,222000
269592,Logan Square,Chicago,IL,Chicago,Cook,42,500600,502000,500600,504500,506500,501900,498800,497700,498300,502700,509300,512900,515600
275090,Preston Hollow,Dallas,TX,Dallas-Fort Worth,Dallas,43,543300,545700,555100,564100,572300,579100,582000,582700,586100,590200,593700,592800,590500
275454,South Scottsdale,Scottsdale,AZ,Phoenix,Maricopa,44,375500,376300,378600,381400,384400,387100,388600,390100,393800,398400,401800,405600,409400
41131,Sun Valley,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,45,520800,526300,533900,542200,548600,552300,554200,558300,564600,571100,576600,581000,583100
30731,Canoga Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,46,555700,560400,566800,573500,579600,583900,586500,590500,595800,600100,605500,610500,612400
273480,Downtown,San Jose,CA,San Jose,Santa Clara,47,806600,820900,834300,845300,848400,850500,857900,867500,880100,902200,930500,959600,980700
267900,Ahwatukee Foothills,Phoenix,AZ,Phoenix,Maricopa,48,355600,355600,355500,356800,358900,360300,360700,361500,362900,364300,365100,366400,368300
113886,Boyle Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,49,447800,449600,451900,454100,458100,464300,469700,472900,476100,478400,480700,483800,486800
274756,North Valley,San Jose,CA,San Jose,Santa Clara,50,896500,912600,925000,939300,949500,952700,957700,969700,987400,1011500,1037500,1060600,1076300
115003,Evergreen,San Jose,CA,San Jose,Santa Clara,51,992100,1000800,1013900,1033400,1054900,1071800,1085600,1099400,1114600,1133600,1159500,1190500,1211500
34213,Sylmar,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,52,500000,504900,511100,516000,519500,522000,523500,526100,529900,533600,538000,543000,546000
118987,Willow Glen,San Jose,CA,San Jose,Santa Clara,53,1259400,1270900,1283900,1299600,1314300,1328000,1341500,1355500,1374100,1403400,1441100,1477700,1499600
275950,West,Arlington,TX,Dallas-Fort Worth,Tarrant,54,259200,261100,263100,264300,266100,268500,270400,271500,271800,272100,273100,273800,273700
270318,North Raleigh,Raleigh,NC,Raleigh,Wake,55,357200,358200,361100,362100,361100,361000,361500,361900,362600,364200,365400,365000,364100
33183,Northridge,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,56,718300,723200,729900,735400,739000,742700,746800,752600,758100,761900,765400,768300,769100
54300,San Pedro,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,57,677500,682700,685300,686300,687500,687200,687700,691800,698000,705500,714600,720500,721900
343228,Southwest,Chula Vista,CA,San Diego,San Diego,58,451000,452100,452400,453900,457100,462000,466200,467300,467700,469100,470300,472800,476500
118872,West Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,59,549600,551000,553000,558200,563800,566000,567000,568600,571000,572500,573800,577300,581500
40215,Pacoima,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,60,444900,446100,446900,448100,451700,454500,455700,459100,465200,469300,472100,474000,475200
116625,Mira Mesa,San Diego,CA,San Diego,San Diego,61,583400,582900,586400,594000,601800,607000,608100,609800,611900,614300,617300,623000,628500
276215,Blossom Valley,San Jose,CA,San Jose,Santa Clara,62,848600,860500,871600,884200,894900,901400,908700,920400,936200,955700,980600,1007300,1025700
403169,West Rogers Park,Chicago,IL,Chicago,Cook,63,412300,413400,410400,410400,411600,411300,410600,411300,409100,405800,405100,406000,405800
273348,Cordova-Appling,Memphis,TN,Memphis,Shelby,64,181600,181800,183100,184100,184100,184800,186800,189200,191100,192700,193900,194800,196100
273973,Hickory Ridge-South Riverdale,Memphis,TN,Memphis,Shelby,65,105400,105900,106400,107900,110200,111900,112900,114200,115300,116600,117900,119300,120700
40548,Reseda,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,66,508500,511400,514000,518100,523100,525700,526900,529500,534900,539700,543400,546200,548300
13176,Panorama City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,67,455700,459700,463500,467800,472000,475600,479200,484500,490700,494300,496500,499100,501600
114074,Cambrian Park,San Jose,CA,San Jose,Santa Clara,68,1145100,1160700,1178900,1199000,1212500,1220000,1231200,1249300,1272800,1302700,1337900,1370900,1390600
275424,South Dorchester,Boston,MA,Boston,Suffolk,69,489800,493200,501300,511300,519000,523300,525600,527900,530800,534300,540500,547300,551300
13017,North Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,70,560600,563900,568000,571900,575900,579300,582100,586700,592800,598700,604200,609300,613000
274526,Midtown,Memphis,TN,Memphis,Shelby,71,157400,158300,158200,157700,157700,158000,158700,160600,161200,162000,162300,161200,160000
246678,Princess Anne,Virginia Beach,VA,Virginia Beach,Virginia Beach City,72,347800,347700,348500,350600,352600,353000,352600,352800,353300,353900,353800,353700,354400
275471,Southeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,73,190400,192300,194800,198200,202000,205100,207800,210300,212700,214700,215800,216900,218900
343868,Northwest Raleigh,Raleigh,NC,Raleigh,Wake,74,359800,361000,364300,366200,367100,368900,369700,369900,371100,373200,374500,375300,375600
48516,Wilmington,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,75,461000,464100,465600,465900,467200,468100,467900,470600,475900,480400,485700,490800,493200
273652,Estrella,Phoenix,AZ,Phoenix,Maricopa,76,195900,197500,198400,198700,199400,200900,202200,203700,205500,207400,209100,210400,211100
238122,Greater Fondren Southwest,Houston,TX,Houston,Harris,77,187800,185700,185800,191400,198300,199600,198500,202100,204600,204900,204400,204700,206100
214232,Oxford Circle,Philadelphia,PA,Philadelphia,Philadelphia,78,135200,135800,136500,137300,139000,139700,138700,138200,138800,139400,140300,141600,142800
273540,East Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,79,242900,245300,247900,250100,252300,254300,256300,258000,259700,261500,262900,265000,267600
51128,Brentwood,Town of Islip,NY,New York,Suffolk,80,290000,292200,294700,299700,305400,307900,308800,310400,311700,314700,317100,318500,319300
274771,Northeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,81,272000,274200,276500,278500,280300,282100,284000,286200,288600,290800,292000,293500,295600
275115,Queens Village,New York,NY,New York,Queens,82,470200,472700,478400,483100,485100,484200,484200,486500,491000,494800,498200,501300,503800
276151,Woodward Park,Fresno,CA,Fresno,Fresno,83,373000,375800,379600,383200,386400,389000,390700,392000,393500,394800,396200,400300,405400
276107,Winnetka Heights,Dallas,TX,Dallas-Fort Worth,Dallas,84,148700,151100,153200,154300,155400,156800,157800,158900,161000,162700,163400,164600,166400
274552,Mission,San Francisco,CA,San Francisco,San Francisco,85,1903400,1904400,1914600,1912600,1895500,1906900,1938100,1955400,1961700,2003300,2082900,2108300,2062200
269566,Albany Park,Chicago,IL,Chicago,Cook,86,421400,422900,419600,413300,407900,406800,406400,406500,408000,411800,412100,410400,412000
417478,Green Run,Virginia Beach,VA,Virginia Beach,Virginia Beach City,87,246600,246600,246300,246500,247300,247900,247900,248100,247800,246800,246400,246900,247400
118920,Westwood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,88,2801700,2786200,2764500,2757800,2745700,2711600,2683200,2694200,2723100,2779000,2852100,2910800,2936200
273201,Central Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,89,263200,264500,265700,267800,270500,272600,274500,277000,280200,282800,283900,285500,288100
269605,Rogers Park,Chicago,IL,Chicago,Cook,90,432800,428100,423500,426100,429000,424000,419800,419200,418800,418200,415500,408400,402500
274056,Hoover,Fresno,CA,Fresno,Fresno,91,239300,242000,245400,247900,249400,251000,252700,254100,254800,255400,255500,256700,259300
403120,South Austin,Chicago,IL,Chicago,Cook,92,168900,170200,173400,176900,179100,179600,180700,184000,188600,193100,194600,195200,197500
273794,Fresno High Roeding,Fresno,CA,Fresno,Fresno,93,188900,190800,193100,195500,197200,197800,198300,199600,200800,202300,204600,207200,209300
275707,The Heights,Jersey City,NJ,New York,Hudson,94,422700,429600,438600,446800,454500,461800,466400,470500,476500,482500,487500,496600,507200
229214,Raleigh,Memphis,TN,Memphis,Shelby,95,103800,104000,104700,105400,106300,107600,108700,109700,110400,110700,111000,112100,113600
267926,Encanto,Phoenix,AZ,Phoenix,Maricopa,96,303200,308000,308400,307700,310400,314300,316800,319400,323300,327100,330800,335400,339900
244707,Kempsville,Virginia Beach,VA,Virginia Beach,Virginia Beach City,97,287400,286500,286200,286700,288000,289300,290200,290600,290200,289000,287200,286600,287600
269072,Little Havana,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,98,304000,304300,302900,302500,300100,295800,292600,295300,299600,301400,301100,302200,302500
271457,Lower Valley,El Paso,TX,El Paso,El Paso,99,110800,110800,110000,109900,111100,112800,114200,114600,114300,114400,114800,114500,114100
343869,Northeast Raleigh,Raleigh,NC,Raleigh,Wake,100,216500,217400,220100,221200,220800,220900,221500,222100,223000,224500,226000,226700,227000
273177,Centennial Hills,Las Vegas,NV,Las Vegas,Clark,101,321000,322800,325200,327300,328900,330600,332600,335200,338500,343000,347600,350400,351300
54232,Roxbury,Boston,MA,Boston,Suffolk,102,436200,437300,439900,444100,450700,456100,459800,463800,466700,471200,478100,483800,486000
124381,Flagami,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,103,312600,312200,311700,312700,315500,318300,321700,324800,327800,331500,334300,335700,337400
274346,Lone Mountain,Las Vegas,NV,Las Vegas,Clark,104,284700,286400,288800,291600,294800,297300,299000,301100,305100,309800,313000,315300,317300
111617,Casas Adobes,Tucson,AZ,Tucson,Pima,105,264400,265300,266400,267300,268000,268600,269700,270700,271900,273800,276500,278600,279800
274765,Northeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,106,621500,620900,621300,625500,632900,638500,641400,644000,646800,649200,651000,654300,658000
343244,Northwest,Chula Vista,CA,San Diego,San Diego,107,492900,494500,498600,504800,509500,513300,516500,519900,521900,524300,526100,529800,533400
273197,Central City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,108,409900,410500,414900,423200,429200,429900,430100,432700,436800,439800,443600,446700,448100
276446,Mclane,Fresno,CA,Fresno,Fresno,109,272000,273500,276700,280200,282700,283800,284800,285800,287600,288800,289000,290000,292400
275609,Summerlin North,Las Vegas,NV,Las Vegas,Clark,110,378600,379500,380500,382900,386200,388500,391900,396200,401300,406500,410000,411500,412800
37309,Bayside,New York,NY,New York,Queens,111,989900,997500,1008100,1006700,996600,986100,982900,985000,992800,995500,987400,979500,981800
269571,Gresham,Chicago,IL,Chicago,Cook,112,150700,150200,150200,151500,153900,154500,152800,152000,152800,153100,153300,154300,155900
273496,Downtown,Memphis,TN,Memphis,Shelby,113,60300,61100,61900,61700,61000,60600,60700,60900,60500,59100,57800,57200,57100
31817,Granada Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,114,614000,619000,626500,633900,639300,641700,643800,647600,652100,655800,660100,662900,663600
273674,Fairgrounds,San Jose,CA,San Jose,Santa Clara,115,727200,737700,745900,756300,765000,770500,774900,781400,790500,805900,824000,840200,851500
117557,Rancho Penasquitos,San Diego,CA,San Diego,San Diego,116,736100,738400,742600,748300,758900,771900,780700,783800,785500,790400,797700,804800,809600
27987,Winnetka,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,117,531600,536700,542500,547900,552200,555900,560100,566900,574100,578200,580800,583200,584600
275306,Santa Teresa,San Jose,CA,San Jose,Santa Clara,118,837400,847400,857300,872600,887900,897400,906800,919800,936000,956300,982200,1009000,1027200
274510,Michael Way,Las Vegas,NV,Las Vegas,Clark,119,191500,192400,195100,198200,200600,202900,206800,211500,215600,218900,221300,223100,225000
118673,University City,San Diego,CA,San Diego,San Diego,120,816600,818700,825300,835400,847000,852700,851800,852000,858700,866900,874200,881300,885300
275496,Southwest Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,121,563800,565000,564400,566800,571100,573400,575100,577300,579400,581400,583900,587400,590600
269589,Lake View,Chicago,IL,Chicago,Cook,122,948100,950900,945900,934600,934200,936400,932900,928700,930400,927900,925800,924700,923200
48570,Woodland Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,123,834100,837700,842300,847600,852200,856500,861200,866400,870400,876400,885700,894100,897900
189019,Greenville,Jersey City,NJ,New York,Hudson,124,247900,251300,258900,265300,269400,273100,274700,275400,279500,283200,284600,286200,289300
274835,Oak Lawn,Dallas,TX,Dallas-Fort Worth,Dallas,125,878000,891800,891900,869200,839700,817800,814000,819400,827000,836900,848700,847900,837200
115609,Highland Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,126,770800,780600,789400,793600,796200,800100,801200,802000,810200,822200,831700,840500,847600
273184,Central,El Paso,TX,El Paso,El Paso,127,145900,145800,145400,145000,144800,145400,146800,147200,146500,146800,147400,147000,146100
275492,Southwest,Arlington,TX,Dallas-Fort Worth,Tarrant,128,258800,260900,263600,266100,268500,271000,272500,273300,273600,274900,276800,278000,278200
117183,Palms,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,129,1284100,1292000,1301900,1315500,1323400,1316200,1309500,1316600,1329000,1342600,1364800,1385100,1396300
117224,Parkway,Sacramento,CA,Sacramento,Sacramento,130,249500,251000,253500,255800,258000,261400,264300,265900,266600,268800,270800,272200,274000
268581,West Adams,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,131,761700,768600,779400,785900,790000,796000,802700,808100,816900,826900,828800,828600,833100
276450,Mid City West,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,132,1933100,1921800,1914700,1895500,1875600,1864300,1859300,1868600,1888300,1957800,2038400,2067200,2057800
51906,Encino,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,133,1555600,1554100,1549800,1544200,1535800,1522400,1515700,1525800,1542800,1565500,1592200,1607200,1606700
48200,Valencia,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,134,617000,621800,625900,629100,630900,632700,634400,636500,640400,644600,648000,652000,655900
46736,Newbury Park,Thousand Oaks,CA,Ventura,Ventura,135,725200,730500,735400,739500,740200,740700,743800,747300,747800,750100,753500,754800,755600
275127,Rancho Bernardo,San Diego,CA,San Diego,San Diego,136,726200,729500,735800,743900,753000,761300,767300,772100,776200,780400,783300,787700,793200
114914,El Sereno,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,137,544400,549700,555100,561400,565900,567900,568700,571800,577200,582000,587900,597100,605500
269588,Jefferson Park,Chicago,IL,Chicago,Cook,138,341100,344000,345200,347500,348600,348400,349100,349300,349700,349900,349400,349000,350200
272756,Almaden Valley,San Jose,CA,San Jose,Santa Clara,139,1378300,1398100,1414500,1428800,1438800,1448000,1462800,1480600,1499900,1525700,1557300,1590100,1613100
269228,Alameda - West Flagler,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,140,331400,332200,330700,328500,329700,332900,336800,340800,344700,347800,351100,354100,357400
268621,Briargate,Colorado Springs,CO,Colorado Springs,El Paso,141,342900,345300,348000,350800,353900,357300,360800,363300,365300,367200,368300,370000,372500
275083,Portage Park,Chicago,IL,Chicago,Cook,142,319300,321600,321900,322300,322600,323400,324500,325900,327900,330000,330500,330900,332000
275470,Southeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,143,585000,583900,583500,587700,597300,605900,611200,614300,616000,617100,619400,622800,625400
247145,Salem,Virginia Beach,VA,Virginia Beach,Virginia Beach City,144,301700,300700,301300,302600,302600,301100,299800,299600,299900,300800,301400,301900,302900
273140,Carmel Valley,San Diego,CA,San Diego,San Diego,145,1129100,1132500,1139800,1152800,1165800,1171800,1181500,1196800,1208500,1210800,1210700,1218600,1231700
403545,Oak Forest - Garden Oaks,Houston,TX,Houston,Harris,146,375300,365300,363000,369600,377300,379000,385500,398700,402500,400100,402200,403800,402200
46793,North Highlands,Sacramento,CA,Sacramento,Sacramento,147,236400,239500,243600,248500,252000,254700,256300,256800,257100,258300,258600,259300,261100
214976,Richmond,Philadelphia,PA,Philadelphia,Philadelphia,148,162700,165000,166100,165900,165400,165800,166400,167100,167800,167400,168700,173400,177300
274983,Parkway Village-Oakhaven,Memphis,TN,Memphis,Shelby,149,73800,74800,76100,77600,78900,79900,80700,81100,81000,81600,82800,84000,85000
154399,East Boston,Boston,MA,Boston,Suffolk,150,480800,484400,491200,501600,513700,523500,529100,532500,533700,534100,543000,547900,543300
268938,Coral Way,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,151,524300,524400,520900,519700,522100,525200,528600,534000,541900,547000,548600,546400,544400
274517,Mid Wilshire,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,152,2387500,2334000,2297900,2290500,2287700,2279500,2281800,2300400,2329300,2389200,2449500,2478100,2485500
37739,Canyon Country,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,153,517900,521800,526500,530400,533600,536200,539500,544000,548100,550600,553400,555500,557200
276351,Greater Heights,Houston,TX,Houston,Harris,154,523200,515600,514300,517700,525000,530200,542100,559600,569300,571600,578700,582100,581300
267919,Desert View,Phoenix,AZ,Phoenix,Maricopa,155,434500,434000,432700,433500,436300,438800,440100,441300,443500,446400,447500,447300,447800
271406,Greater Greenspoint,Houston,TX,Houston,Harris,156,127000,125400,124800,126800,131400,133700,132600,132100,133300,134700,135500,135000,134400
116415,Mar Vista,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,157,1600800,1605400,1614100,1621500,1623300,1630400,1647300,1671500,1693200,1720600,1754600,1785600,1794400
271985,South End,Tacoma,WA,Seattle,Pierce,158,232900,234500,236100,238000,240100,241800,243300,245500,248000,250000,252300,256400,260500
269608,South Shore,Chicago,IL,Chicago,Cook,159,182500,182100,181500,183900,186200,186000,185500,186500,187500,188600,186800,183200,182200
154795,Jamaica Plain,Boston,MA,Boston,Suffolk,160,868600,873800,877700,884800,892300,898600,902600,909000,918600,922600,927400,937500,944700
6018,Montbello,Denver,CO,Denver,Denver,161,282800,286100,288600,290000,291300,291600,291100,291900,293500,295000,297600,300900,303400
276537,River Oaks-Kirby-Balmoral,Memphis,TN,Memphis,Shelby,162,251700,253100,254900,255700,255200,255300,256300,257400,257300,257400,258000,258900,259500
26134,Newhall,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,163,576500,580500,587200,593600,596500,596500,596900,600200,605200,608400,611700,616400,620400
273930,Harbor Gateway,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,164,541400,550200,555800,559700,563400,567400,570100,572500,576000,582200,588800,593700,596300
275845,Valley High-North Laguna,Sacramento,CA,Sacramento,Sacramento,165,281300,283400,287200,291800,295400,297700,299600,301500,303000,304800,306100,306500,307500
5568,Lawndale,Philadelphia,PA,Philadelphia,Philadelphia,166,146700,147300,147700,148300,149100,149700,150300,151500,152800,153300,153100,154300,156700
273594,Edenvale - Seven Trees,San Jose,CA,San Jose,Santa Clara,167,671400,680300,692800,707300,718300,724200,731000,743000,759200,776300,791400,805900,817200
274680,North,Arlington,TX,Dallas-Fort Worth,Tarrant,168,287900,289300,291900,293900,295000,295300,294800,294700,296300,299000,301300,302400,302400
37575,Brighton,Boston,MA,Boston,Suffolk,169,722300,726600,732700,741600,753000,762500,768800,772700,776800,780900,783700,787400,793300
210763,Frankford,Philadelphia,PA,Philadelphia,Philadelphia,170,101700,103400,105200,105400,105900,106400,107100,107400,106600,106100,106300,107200,108800
47950,Tarzana,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,171,1156100,1160500,1166800,1168600,1161200,1154800,1163800,1184900,1201800,1209900,1218300,1228100,1234200
37835,Chatsworth,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,172,673700,679500,686700,691500,694200,696700,701100,709000,719700,726300,729000,730400,731600
269582,Gage Park,Chicago,IL,Chicago,Cook,173,161700,164100,166900,169200,170400,169500,168200,168400,169100,169500,171600,174000,175000
274717,North Park,San Diego,CA,San Diego,San Diego,174,786700,784100,781400,788600,814400,846600,859800,853400,844200,849600,860700,870400,877000
417703,Corona Valley,Eastvale,CA,Riverside,Riverside,175,518900,519500,518800,518900,522400,527400,530000,532700,537700,543500,545600,547900,552100
271495,North Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,176,1066600,1048000,1035400,1028500,1021300,1021000,1027700,1034300,1040300,1044900,1047500,1040700,1032400
268097,Crenshaw,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,177,756400,761400,768600,778500,790400,801800,811900,819900,830500,841400,851300,864000,878900
241514,Bayside,Virginia Beach,VA,Virginia Beach,Virginia Beach City,178,296600,295600,295300,295800,296600,297800,299600,300400,299100,298000,297700,298500,300300
273887,Green Valley North,Henderson,NV,Las Vegas,Clark,179,294300,295600,296500,298300,300900,303100,303400,303800,307200,312200,315000,316600,318400
10768,Central Islip,Town of Islip,NY,New York,Suffolk,180,262800,268200,271400,275100,278100,277200,274900,276900,281200,284600,286500,286800,285800
