RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
275454,South Scottsdale,Scottsdale,AZ,Phoenix,Maricopa,33,601500,604800,606600,613600,629100,641200,639900,633400,630700,634200,635900,645000,662800
41131,Sun Valley,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,34,559500,562200,569500,579300,588000,592100,594700,597500,601500,605200,611500,615800,616100
30731,Canoga Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,35,606600,612800,618300,622200,626700,630800,632700,636000,638100,640200,644200,645900,644900
273480,Downtown,San Jose,CA,San Jose,Santa Clara,36,1048300,1064800,1074500,1083300,1094200,1103200,1094700,1085300,1091500,1120000,1158800,1200300,1231100
267900,Ahwatukee Foothills,Phoenix,AZ,Phoenix,Maricopa,37,487200,488700,488700,488500,489500,489800,486900,484400,485400,488000,489400,489500,489600
113886,Boyle Heights,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,38,518000,522600,529100,533100,533800,534100,537900,540700,542100,547900,561200,572400,575600
274756,North Valley,San Jose,CA,San Jose,Santa Clara,39,1068200,1087100,1110900,1137400,1170100,1201300,1219900,1232200,1251600,1285800,1323800,1363500,1391900
115003,Evergreen,San Jose,CA,San Jose,Santa Clara,40,1452500,1463000,1474300,1494200,1508500,1510600,1518900,1540100,1564000,1590700,1620500,1648900,1667200
34213,Sylmar,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,41,547800,552200,560900,567600,571400,575800,579300,583200,588900,594300,601000,608100,612200
118987,Willow Glen,San Jose,CA,San Jose,Santa Clara,42,1501800,1516800,1534000,1554500,1567900,1574400,1587200,1606200,1627200,1666200,1723200,1769100,1785900
275950,West,Arlington,TX,Dallas-Fort Worth,Tarrant,43,340500,344100,346700,346900,348100,352100,356500,359500,361400,365000,369800,370400,366900
270318,North Raleigh,Raleigh,NC,Raleigh,Wake,44,500200,497700,499600,498800,494400,493300,495800,499500,502100,502200,501000,500400,500300
33183,Northridge,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,45,841600,846200,852100,854500,854200,854100,857100,861200,865000,869700,877300,882700,885500
54300,San Pedro,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,46,799100,804100,804400,805200,808400,814900,818600,822000,827500,838300,847700,853000,854900
343228,Southwest,Chula Vista,CA,San Diego,San Diego,47,491000,491700,493100,495900,500700,507600,512400,511800,509100,509600,510800,513500,516300
118872,West Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,48,645200,645000,642500,641500,645400,651300,655800,657800,659300,660400,662400,666800,671700
40215,Pacoima,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,49,473300,475400,478000,481200,487300,492800,497100,502400,508100,511200,517300,525500,530500
116625,Mira Mesa,San Diego,CA,San Diego,San Diego,50,646600,641800,638900,639400,645000,649100,647500,643700,640900,639800,639600,642100,646700
276215,Blossom Valley,San Jose,CA,San Jose,Santa Clara,51,939900,951500,963500,977000,986000,990100,996000,1009000,1027400,1050200,1074500,1099900,1118700
273348,Cordova-Appling,Memphis,TN,Memphis,Shelby,52,220200,220000,220100,220000,220300,221400,223000,224500,225500,226600,227800,229000,230300
273973,Hickory Ridge-South Riverdale,Memphis,TN,Memphis,Shelby,53,115700,116200,117100,118500,119800,120800,121800,123900,126300,128700,130000,130200,130200
40548,Reseda,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,54,590400,596700,605200,611700,614500,615100,616700,620100,625300,629500,630400,628100,627200
13176,Panorama City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,55,497700,498900,500800,504100,510600,514500,515500,520100,527200,531400,535800,538400,537200
114074,Cambrian Park,San Jose,CA,San Jose,Santa Clara,56,1336100,1357700,1371000,1378400,1384500,1397900,1414900,1428100,1443400,1470100,1505100,1539800,1562100
275424,South Dorchester,Boston,MA,Boston,Suffolk,57,514900,519600,527600,538300,544800,545000,545100,548600,552200,555000,560600,569300,576400
13017,North Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,58,613800,618400,622700,625900,628200,629100,630000,634100,640100,642800,645700,648900,650100
274526,Midtown,Memphis,TN,Memphis,Shelby,59,264400,264700,264500,263800,261800,258500,256000,255700,257700,261200,264100,264900,265400
246678,Princess Anne,Virginia Beach,VA,Virginia Beach,Virginia Beach City,60,488400,488500,489700,491900,494000,495200,495500,496000,497100,499000,499600,499900,501200
275471,Southeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,61,215500,217500,219600,222300,225400,227500,228900,230500,232300,233500,233700,234900,237100
343868,Northwest Raleigh,Raleigh,NC,Raleigh,Wake,62,529300,531100,536900,538300,537000,536200,534200,533500,536100,538600,537700,535800,535500
48516,Wilmington,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,63,516600,516600,518300,523200,530300,535100,537100,539000,543400,551900,559100,561800,563800
273652,Estrella,Phoenix,AZ,Phoenix,Maricopa,64,219400,220400,221300,222900,224700,227200,229800,232500,234700,237600,239700,241200,242100
273540,East Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,65,265800,268100,269700,271700,274700,277200,278800,280300,282400,284500,286100,288500,291100
51128,Brentwood,Town of Islip,NY,New York,Suffolk,66,305800,309400,312400,316600,319900,321000,320700,321000,322100,325000,327100,329100,331100
274771,Northeast Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,67,307500,310300,313500,317000,320900,324600,327400,330100,332300,333900,334700,336700,339400
276151,Woodward Park,Fresno,CA,Fresno,Fresno,68,459100,464200,468200,471400,474000,476000,476900,477700,479100,480300,479200,481700,487200
417478,Green Run,Virginia Beach,VA,Virginia Beach,Virginia Beach City,69,249700,249500,249100,249200,249700,249600,249000,248900,248700,248100,247700,247300,247500
118920,Westwood,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,70,3623700,3643200,3643900,3690300,3739800,3747900,3691700,3665300,3688500,3738200,3813100,3893900,3914100
273201,Central Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,71,305600,309200,312600,316000,320800,327200,333500,338100,340900,342900,342800,343800,347800
273794,Fresno High Roeding,Fresno,CA,Fresno,Fresno,72,212800,215700,217500,217900,217200,217600,218800,221200,223800,224700,224500,226500,229100
275707,The Heights,Jersey City,NJ,New York,Hudson,73,500000,503300,511600,521600,528300,532500,535100,537600,542600,550600,559300,569700,578800
229214,Raleigh,Memphis,TN,Memphis,Shelby,74,118800,119100,120200,120800,121200,122400,123500,124500,125800,127500,128400,129100,129700
244707,Kempsville,Virginia Beach,VA,Virginia Beach,Virginia Beach City,75,352000,352000,351900,352300,353300,355100,356800,358300,359300,360600,361400,361200,361200
343869,Northeast Raleigh,Raleigh,NC,Raleigh,Wake,76,267800,269100,272600,274400,274600,275100,275000,274900,276100,277900,279000,279500,280000
273177,Centennial Hills,Las Vegas,NV,Las Vegas,Clark,77,382600,382800,382400,383700,386700,390300,394100,398300,403100,408200,412200,416900,421900
54232,Roxbury,Boston,MA,Boston,Suffolk,78,465700,468900,473500,477100,480900,484600,491100,498000,502800,506000,509300,511900,515400
124381,Flagami,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,79,348400,350900,352700,354000,355400,355900,358200,362500,367500,370200,371400,372400,373600
274346,Lone Mountain,Las Vegas,NV,Las Vegas,Clark,80,357600,358800,359300,360800,363500,367100,369300,370900,374600,381100,386700,390600,393200
111617,Casas Adobes,Tucson,AZ,Tucson,Pima,81,338900,342000,342500,339000,337500,337400,338100,339600,342000,344500,348200,351700,353300
274765,Northeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,82,708200,705400,705200,710800,718900,724500,726600,729300,733600,737100,737600,740000,743800
343244,Northwest,Chula Vista,CA,San Diego,San Diego,83,537800,538700,539400,543300,548700,554100,560300,564400,565200,565900,566000,569500,575400
273197,Central City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,84,483000,484600,487400,491100,493800,493600,489600,487800,491600,498300,503900,506500,505500
276446,Mclane,Fresno,CA,Fresno,Fresno,85,311700,315200,319900,324700,327800,328800,329700,332800,336000,337900,338300,339800,342600
275609,Summerlin North,Las Vegas,NV,Las Vegas,Clark,86,451800,453300,454200,454700,455800,457500,461700,467100,473700,479500,483300,486800,490000
269571,Gresham,Chicago,IL,Chicago,Cook,87,157200,157400,156900,157300,158400,158300,156700,156500,158300,160500,161900,163100,163900
273496,Downtown,Memphis,TN,Memphis,Shelby,88,80500,81400,81600,82800,83900,83100,82800,81800,79500,78000,77300,76600,76600
31817,Granada Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,89,770600,776600,783700,791300,797300,801600,803800,807600,812300,815200,818900,824500,827100
274230,Lake Highlands,Dallas,TX,Dallas-Fort Worth,Dallas,90,552400,558500,561400,558800,560700,560500,553800,548500,551700,554600,558500,564100,566500
273674,Fairgrounds,San Jose,CA,San Jose,Santa Clara,91,751200,770600,784600,793800,798500,802900,809000,819800,836100,852800,872200,900200,924700
117557,Rancho Penasquitos,San Diego,CA,San Diego,San Diego,92,839500,843000,853200,866300,875000,880600,883600,889100,896500,902700,906900,914100,922500
27987,Winnetka,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,93,647000,647500,649200,652100,657000,662100,666200,671400,678200,684600,689300,690100,689400
275306,Santa Teresa,San Jose,CA,San Jose,Santa Clara,94,959200,971400,985000,1006700,1025900,1032500,1034000,1041600,1056700,1079100,1104000,1128100,1145300
274510,Michael Way,Las Vegas,NV,Las Vegas,Clark,95,240600,242000,243500,248100,254300,255600,254000,255800,260700,266500,270600,272600,273200
118673,University City,San Diego,CA,San Diego,San Diego,96,866600,869100,877900,894700,913200,922200,917200,912300,909600,914200,930700,951300,961200
275496,Southwest Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,97,672400,675300,678200,677400,676100,677300,682700,687500,689500,690000,690700,693200,696500
269589,Lake View,Chicago,IL,Chicago,Cook,98,1586400,1584400,1581300,1584900,1590300,1592200,1593000,1594900,1593400,1595800,1587300,1567600,1557300
48570,Woodland Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,99,1111600,1116800,1130100,1140600,1143200,1145300,1151100,1159600,1169600,1175700,1182600,1188400,1190800
189019,Greenville,Jersey City,NJ,New York,Hudson,100,287000,289500,295200,303200,310600,316500,320500,321900,325600,331200,336500,341200,344800
115609,Highland Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,101,829700,841400,852700,863700,873100,878300,873500,865600,867300,880600,895800,904800,907900
271411,Greater Uptown,Houston,TX,Houston,Harris,102,2031500,1978800,1955900,1961800,1983500,2002600,2051700,2108700,2122600,2124700,2169000,2195200,2180700
275492,Southwest,Arlington,TX,Dallas-Fort Worth,Tarrant,103,323600,327000,329000,330000,332900,337200,340600,342800,344900,346800,348700,349900,350300
117183,Palms,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,104,1458500,1446200,1443300,1460800,1476100,1472700,1465400,1478100,1500300,1524000,1551200,1585600,1609000
117224,Parkway,Sacramento,CA,Sacramento,Sacramento,105,292300,292500,294200,299300,305400,309700,312500,314500,315400,318000,320100,320500,322000
268581,West Adams,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,106,834800,847800,859900,869300,881200,890200,888600,884900,885200,890300,895900,894900,892200
276450,Mid City West,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,107,2352600,2327500,2317400,2296300,2286200,2282600,2273400,2273100,2284800,2346400,2463400,2555600,2578000
51906,Encino,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,108,2104900,2076700,2070800,2068900,2064800,2057000,2055800,2067900,2086700,2132300,2202300,2252700,2266400
48200,Valencia,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,109,679700,685200,689700,693300,696000,696100,695800,698400,702900,707000,712200,718100,721100
46736,Newbury Park,Thousand Oaks,CA,Ventura,Ventura,110,855800,864500,875600,880400,881300,883800,885200,887600,892300,901400,908800,911100,911600
275127,Rancho Bernardo,San Diego,CA,San Diego,San Diego,111,777600,785500,791300,800000,812100,822000,826200,828800,831200,834300,838900,845400,850800
114914,El Sereno,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,112,617700,623100,627300,629900,630100,631200,632200,632700,638600,645500,649100,653800,660200
269588,Jefferson Park,Chicago,IL,Chicago,Cook,113,358500,363500,367300,369500,370200,369800,371700,373200,374000,375000,376400,377100,377600
272756,Almaden Valley,San Jose,CA,San Jose,Santa Clara,114,1545700,1556000,1563500,1579900,1595900,1607800,1622800,1643100,1668800,1705200,1750100,1792200,1815300
269228,Alameda - West Flagler,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,115,382400,386900,384500,381300,378200,377900,380500,383400,386400,390300,394200,395300,394500
268621,Briargate,Colorado Springs,CO,Colorado Springs,El Paso,116,395500,399100,401800,403000,404100,404800,405200,406300,408400,410400,411000,413100,416700
275083,Portage Park,Chicago,IL,Chicago,Cook,117,334300,337300,338400,340100,342100,341400,339300,340000,341800,341700,341300,342100,343600
275470,Southeast Anaheim,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,118,642300,643700,649100,657400,666000,672200,679300,685700,690000,690800,691500,694500,698200
247145,Salem,Virginia Beach,VA,Virginia Beach,Virginia Beach City,119,380500,378900,377600,377800,379300,381400,382500,382900,383200,382900,380600,378700,379000
273140,Carmel Valley,San Diego,CA,San Diego,San Diego,120,1467200,1461000,1455600,1447200,1440700,1440400,1442000,1443000,1442200,1444100,1448800,1460500,1472800
403545,Oak Forest - Garden Oaks,Houston,TX,Houston,Harris,121,439400,426000,419200,426200,436800,438600,447000,461900,463700,458400,463100,471400,475200
46793,North Highlands,Sacramento,CA,Sacramento,Sacramento,122,300900,303000,303400,304600,304300,302300,302700,304000,303200,301000,299300,296600,294800
272874,Bay Area,Corpus Christi,TX,Corpus Christi,Nueces,123,549200,550800,555100,564800,570100,569000,570400,573100,572900,576300,581600,581600,580600
268938,Coral Way,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,124,636400,638100,637000,629000,618900,618800,627800,638800,649500,664200,668600,661600,656700
274724,North Ironbound,Newark,NJ,New York,Essex,125,384100,378800,375800,369300,362300,359800,357400,354300,354100,357400,363600,372900,380400
274517,Mid Wilshire,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,126,3444300,3448400,3474100,3510100,3526100,3510600,3493600,3506300,3522200,3585700,3692900,3759800,3763700
37739,Canyon Country,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,127,671600,673800,678700,682600,682200,681100,682500,684100,685200,687500,691700,694400,694700
267919,Desert View,Phoenix,AZ,Phoenix,Maricopa,128,550100,548600,548600,553000,558800,560400,560200,562200,566500,567800,567100,569100,573000
116415,Mar Vista,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,129,1809800,1812100,1811300,1813200,1815900,1814200,1816600,1834800,1858000,1890000,1938800,1984600,2005100
271985,South End,Tacoma,WA,Seattle,Pierce,130,260700,262100,263700,265900,269400,273200,276300,279400,282200,284400,287000,290800,294500
154795,Jamaica Plain,Boston,MA,Boston,Suffolk,131,997800,1015600,1032900,1047700,1060700,1072200,1080900,1097000,1120300,1140300,1151700,1155700,1157200
276537,River Oaks-Kirby-Balmoral,Memphis,TN,Memphis,Shelby,132,402200,401500,401300,398600,395700,395000,394800,394600,395900,398200,400500,403200,406100
26134,Newhall,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,133,657000,661800,672200,683400,689400,692400,697100,704000,707400,708800,715000,722700,725400
273930,Harbor Gateway,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,134,635400,647000,653000,655400,656900,658800,664500,669200,672700,674600,675000,672500,674000
275845,Valley High-North Laguna,Sacramento,CA,Sacramento,Sacramento,135,378100,381800,385800,388900,392600,398000,401500,402500,402700,406700,410400,411700,413000
118849,Watts,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,136,359100,362800,368200,372500,378100,380500,381700,386200,394500,405200,422200,436400,441600
273594,Edenvale - Seven Trees,San Jose,CA,San Jose,Santa Clara,137,713900,727000,737200,749100,753800,753600,757700,768500,780000,797700,816900,832700,843800
274680,North,Arlington,TX,Dallas-Fort Worth,Tarrant,138,447100,449500,449400,448000,448500,452000,454200,454800,454900,455700,455500,451400,445800
37575,Brighton,Boston,MA,Boston,Suffolk,139,857400,862000,873500,892400,907000,909700,911000,919000,926900,932800,938800,942700,947200
47950,Tarzana,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,140,1527900,1525500,1533500,1544300,1549000,1537900,1522300,1515800,1518300,1530400,1547800,1553500,1545000
37835,Chatsworth,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,141,833600,839300,845700,852500,859500,864300,869500,876500,884300,889500,894600,900600,905900
417703,Corona Valley,Eastvale,CA,Riverside,Riverside,142,556100,557400,557500,558600,562400,568000,573600,579100,586100,592800,594600,594900,597600
271495,North Dallas,Dallas,TX,Dallas-Fort Worth,Dallas,143,1746400,1741500,1745800,1750300,1750500,1752300,1748900,1753400,1769300,1781200,1781000,1779600,1782300
268097,Crenshaw,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,144,905600,902400,903800,912400,915400,918500,926300,941700,968800,991900,998200,1004100,1012100
241514,Bayside,Virginia Beach,VA,Virginia Beach,Virginia Beach City,145,407700,405400,402900,403100,406700,410000,410100,409000,407900,407400,406400,405500,405900
273887,Green Valley North,Henderson,NV,Las Vegas,Clark,146,373100,375600,377400,378200,379300,380400,380400,381200,384800,389900,393300,394000,394600
10768,Central Islip,Town of Islip,NY,New York,Suffolk,147,287700,291500,295300,301800,306600,304900,301600,300600,300800,302900,305800,309500,312500
113455,Anaheim Hills,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,148,982400,975200,969500,972000,982100,989400,999000,1011600,1020500,1027300,1035800,1044200,1053300
268002,Arleta,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,149,504900,504800,506800,512000,517700,519600,521000,525200,531400,538300,548700,558000,561300
113736,Berryessa,San Jose,CA,San Jose,Santa Clara,150,1079600,1094900,1104800,1119500,1138900,1158900,1174700,1190400,1213100,1245300,1278600,1305200,1318800
268473,Silver Lake,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,151,1413400,1408500,1421800,1429700,1425000,1410700,1399900,1410700,1432000,1450200,1467400,1489700,1508100
276400,Kalihi-Palama,Honolulu,HI,Urban Honolulu,Honolulu,152,861400,866400,872300,876600,881400,883800,882600,882000,882500,884000,892200,904300,911300
275084,Powers,Colorado Springs,CO,Colorado Springs,El Paso,153,318500,320800,323200,326000,328800,331100,333000,334800,336300,337800,338700,340900,343900
274697,North Cheyenne,Las Vegas,NV,Las Vegas,Clark,154,352300,356300,357800,361000,366500,370900,373600,376200,379400,382700,386700,391400,394700
276253,Charleston Heights,Las Vegas,NV,Las Vegas,Clark,155,189400,192600,197800,202500,205200,208300,212600,217300,221300,224200,226700,229200,232200
276311,East Reno,Reno,NV,Reno,Washoe,156,380000,382600,384100,387800,392500,395600,399600,405600,411900,415800,418400,422000,424900
154970,Mattapan,Boston,MA,Boston,Suffolk,157,403800,406600,413500,422200,431200,436700,438600,442600,448900,452100,454200,457500,459600
269600,North Center,Chicago,IL,Chicago,Cook,158,1305400,1297400,1288700,1277900,1272200,1264500,1250500,1247500,1254400,1255100,1251500,1245100,1238700
276525,Rancho Charleston,Las Vegas,NV,Las Vegas,Clark,159,434000,437200,443900,449400,447500,445500,450300,459800,469000,480700,490800,496600,498700
275500,Southwest Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso,160,583000,584500,586600,587900,588100,589200,592600,596700,600100,602700,604700,607900,611300
155633,South Boston,Boston,MA,Boston,Suffolk,161,844500,846200,847300,855800,870900,883500,894400,902900,902900,902700,909700,920400,928400
7877,Westchester,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,162,1520500,1535700,1545900,1552300,1563000,1567400,1568500,1581900,1598600,1614500,1645600,1681700,1699300
116035,La Sierra,Riverside,CA,Riverside,Riverside,163,500000,506000,515300,521900,524600,520500,515300,517000,525200,531700,534800,536700,537800
115729,Hyde Park,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,164,616100,622400,630600,636000,641900,650600,656300,659200,665000,675400,685500,691500,695000
47880,Studio City,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,165,2174800,2167700,2170600,2165500,2157300,2153000,2161000,2182700,2211300,2270800,2366300,2440300,2460200
403184,Del Rey,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,166,1302800,1304900,1303200,1300100,1299400,1296700,1290600,1287700,1291300,1300000,1318900,1340900,1354500
269614,West Lawn,Chicago,IL,Chicago,Cook,167,219600,221400,220700,219600,218800,218600,219100,220100,221500,223500,223900,223500,223700
276646,West,Fresno,CA,Fresno,Fresno,168,317800,318800,320700,324100,327800,330500,332200,334000,335500,335800,336800,339200,341700
192889,Whitney,Las Vegas,NV,Las Vegas,Clark,169,238000,238700,240400,243700,246800,248500,250300,253300,257600,261500,264700,266400,266400
268588,West Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,170,858700,867400,873800,878900,878900,875500,872700,872700,873000,878600,889000,897100,900000
121697,Columbia Heights,Washington,DC,Washington,District of Columbia,171,982400,987600,988500,984600,995000,1023500,1046500,1053900,1064800,1083000,1097300,1100300,1094200
271026,Old Brooklyn,Cleveland,OH,Cleveland,Cuyahoga,172,77600,78400,78900,80300,82400,83600,83900,84300,84700,85400,85800,86000,86400
274695,North Central,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,173,875900,883900,890300,895500,895700,891900,887200,889000,896300,895700,894000,898500,902000
154775,Hyde Park,Boston,MA,Boston,Suffolk,174,471000,474500,477300,485000,493100,497400,499500,503200,505000,506200,508000,510200,511600
25219,Huntington Station,Huntington,NY,New York,Suffolk,175,359700,361400,364300,373300,380700,381800,382400,382700,381000,382400,388400,394900,399000
